,Category,Rating,Reviews,Size,Installs,Type,Price,Genres
8772,GAME,4,2700,5.7M,"500,000+",Free,0,Board
8773,FAMILY,3.5,2310,3.1M,"500,000+",Free,0,Puzzle
8774,TOOLS,4.5,594406,,"10,000,000+",Free,0,Tools
8775,FAMILY,3.9,3847,4.3M,"1,000,000+",Free,0,Puzzle
8776,GAME,3.9,85317,4.5M,"5,000,000+",Free,0,Board
8777,FAMILY,4.1,265,46M,"10,000+",Paid,$2.99,Education;Pretend Play
8778,FAMILY,4.4,54,33M,500+,Paid,$2.99,Puzzle
8779,FAMILY,4.2,1013,58M,"50,000+",Paid,$2.99,Education;Creativity
8780,FAMILY,4.4,2311,9.3M,"100,000+",Paid,$1.99,Casual;Pretend Play
8781,FAMILY,4.3,2419,6.2M,"100,000+",Free,0,Puzzle
8782,GAME,4.1,97209,6.7M,"1,000,000+",Free,0,Board
8783,FAMILY,4,4518,41M,"1,000,000+",Free,0,Simulation
8784,GAME,4.3,146,6.0M,"10,000+",Free,0,Music
8786,FAMILY,4.5,3580,60M,"100,000+",Free,0,Casual
8787,GAME,4.6,18,31M,100+,Paid,$4.99,Adventure
8788,FAMILY,3.7,11748,36M,"1,000,000+",Free,0,Casual
8789,PRODUCTIVITY,3.8,1205,4.3M,"100,000+",Free,0,Productivity
8790,FAMILY,3.4,267,1.5M,"10,000+",Free,0,Entertainment
8791,GAME,4.3,183,68M,"10,000+",Free,0,Racing
8792,HEALTH_AND_FITNESS,3.8,76,1.2M,"1,000+",Paid,$4.99,Health & Fitness
8793,FAMILY,4.7,429,12M,"10,000+",Paid,$3.99,Books & Reference;Education
8794,TOOLS,4.4,138872,22M,"10,000,000+",Free,0,Tools
8795,FAMILY,4.4,1091,45M,"50,000+",Paid,$2.99,Education;Pretend Play
8796,FAMILY,4.1,11788,62M,"1,000,000+",Free,0,Educational;Pretend Play
8797,FAMILY,4.4,23022,80M,"1,000,000+",Free,0,Role Playing;Pretend Play
8798,BOOKS_AND_REFERENCE,4,22,34M,"1,000+",Free,0,Books & Reference
8799,FAMILY,3.9,1985,3.5M,"500,000+",Free,0,Puzzle
8800,FAMILY,4.3,3725,67M,"100,000+",Paid,$2.99,Educational;Pretend Play
8801,FAMILY,4.2,1357,58M,"50,000+",Paid,$2.99,Educational;Pretend Play
8802,GAME,3.3,19291,5.1M,"1,000,000+",Free,0,Board
8803,FAMILY,4,68,5.5M,"5,000+",Free,0,Education
8804,GAME,4.6,87766,12M,"1,000,000+",Paid,$4.99,Action
8805,GAME,4.1,14002,19M,"1,000,000+",Free,0,Arcade
8806,GAME,4.1,22896,19M,"1,000,000+",Free,0,Arcade
8807,GAME,3.4,107778,8.8M,"10,000,000+",Free,0,Arcade
8808,GAME,3.4,2218,11M,"500,000+",Free,0,Arcade
8809,PRODUCTIVITY,4.1,10676,12M,"1,000,000+",Free,0,Productivity
8810,TOOLS,4,2596,32M,"500,000+",Free,0,Tools
8811,TOOLS,3.4,71852,22M,"5,000,000+",Free,0,Tools
8812,TOOLS,3.2,4908,38M,"500,000+",Free,0,Tools
8813,VIDEO_PLAYERS,3.8,7335,,"1,000,000+",Free,0,Video Players & Editors
8814,VIDEO_PLAYERS,3.8,12443,,"1,000,000+",Free,0,Video Players & Editors
8815,PRODUCTIVITY,3.9,2046,60M,"100,000+",Free,0,Productivity
8816,PRODUCTIVITY,3.6,3227,35M,"500,000+",Free,0,Productivity
8817,TOOLS,3.8,253,15M,"50,000+",Free,0,Tools
8818,GAME,3.9,1576,43M,"50,000+",Free,0,Arcade
8819,PRODUCTIVITY,3.2,368,,"100,000+",Free,0,Productivity
8820,TOOLS,1,2,4.4M,500+,Free,0,Tools
8821,TOOLS,4.6,14,2.1M,"1,000+",Free,0,Tools
8822,GAME,,0,,"50,000+",Free,0,Arcade
8823,BUSINESS,3.6,21,,100+,Paid,$12.99,Business
8824,FAMILY,4.9,15,23M,100+,Free,0,Casual
8825,PRODUCTIVITY,,3,2.3M,50+,Paid,$2.60,Productivity
8826,TOOLS,2.6,5,0.636,500+,Free,0,Tools
8827,WEATHER,3.9,2962,4.2M,"100,000+",Free,0,Weather
8828,HEALTH_AND_FITNESS,,0,4.6M,50+,Free,0,Health & Fitness
8829,PHOTOGRAPHY,3.5,13,7.9M,"1,000+",Free,0,Photography
8830,GAME,3.2,768,1.4M,"100,000+",Free,0,Arcade
8831,FAMILY,,1,21M,10+,Free,0,Education
8832,TOOLS,3.3,35,0.916,"1,000+",Free,0,Tools
8833,BUSINESS,,3,28M,100+,Free,0,Business
8834,BUSINESS,,2,1.6M,500+,Free,0,Business
8835,GAME,3.8,21423,84M,"1,000,000+",Free,0,Action
8836,MAPS_AND_NAVIGATION,3.9,22382,6.6M,"1,000,000+",Free,0,Maps & Navigation
8837,FAMILY,4.6,877576,12M,"10,000,000+",Free,0,Casual
8838,PRODUCTIVITY,1.8,12,14M,"1,000+",Free,0,Productivity
8839,BUSINESS,,0,38M,5+,Free,0,Business
8840,FAMILY,4.3,9,5.0M,500+,Free,0,Education
8841,TOOLS,3.9,1417,2.9M,"10,000+",Paid,$3.28,Tools
8842,BUSINESS,,2,1.4M,10+,Free,0,Business
8843,FAMILY,4.8,5,8.4M,100+,Free,0,Education
8844,WEATHER,3.7,631,3.0M,"100,000+",Free,0,Weather
8845,PHOTOGRAPHY,4,1,2.6M,10+,Paid,$4.99,Photography
8846,TOOLS,4.1,22032,3.7M,"1,000,000+",Free,0,Tools
8847,SPORTS,4.6,162933,100M,"5,000,000+",Free,0,Sports
8848,TOOLS,4,127,5.8M,"10,000+",Free,0,Tools
8849,BUSINESS,,1,28M,100+,Free,0,Business
8850,FINANCE,4.8,4,4.5M,"1,000+",Free,0,Finance
8851,LIFESTYLE,,0,8.9M,100+,Free,0,Lifestyle
8852,PRODUCTIVITY,4,9,3.1M,500+,Free,0,Productivity
8853,FAMILY,3.5,2,22M,50+,Paid,$2.99,Role Playing
8854,FAMILY,,6,9.9M,"1,000+",Free,0,Entertainment
8855,BUSINESS,3,2,49M,500+,Free,0,Business
8856,FAMILY,4.6,477,1.6M,"10,000+",Free,0,Education
8857,TOOLS,1.6,39,8.9M,"1,000+",Free,0,Tools
8858,FAMILY,3.8,110,22M,"5,000+",Free,0,Simulation
8859,TOOLS,1.7,10,23M,500+,Free,0,Tools
8860,FAMILY,4.6,190086,94M,"1,000,000+",Paid,$2.99,Strategy
8861,FAMILY,5,3,6.3M,500+,Free,0,Entertainment
8862,COMMUNICATION,4.6,8,1.1M,"1,000+",Free,0,Communication
8863,SPORTS,4.4,63779,95M,"1,000,000+",Free,0,Sports
8864,SPORTS,4.5,1312936,21M,"10,000,000+",Free,0,Sports
8865,FAMILY,3.8,25,9.5M,"1,000+",Free,0,Entertainment
8866,AUTO_AND_VEHICLES,4,4,24M,100+,Free,0,Auto & Vehicles
8867,SPORTS,4.1,10,1.5M,"1,000+",Free,0,Sports
8868,MEDICAL,,1,24M,10+,Free,0,Medical
8869,SHOPPING,5,1,7.9M,10+,Free,0,Shopping
8870,BUSINESS,,0,5.3M,1+,Free,0,Business
8871,ART_AND_DESIGN,,0,1.2M,0+,Free,0,Art & Design
8872,HEALTH_AND_FITNESS,,0,12M,10+,Free,0,Health & Fitness
8873,BUSINESS,,6,5.7M,500+,Free,0,Business
8874,HEALTH_AND_FITNESS,5,18,13M,100+,Free,0,Health & Fitness
8875,TOOLS,1,1,24M,50+,Free,0,Tools
8876,PRODUCTIVITY,,0,54M,1+,Free,0,Productivity
8877,PERSONALIZATION,,13,3.9M,"1,000+",Free,0,Personalization
8878,SPORTS,4.4,783025,,"10,000,000+",Free,0,Sports
8879,GAME,4.7,4328,,"100,000+",Paid,$2.99,Racing
8880,GAME,4.6,137338,51M,"5,000,000+",Free,0,Racing
8881,HEALTH_AND_FITNESS,2.4,44,49M,"1,000+",Free,0,Health & Fitness
8882,SHOPPING,,0,1.3M,10+,Free,0,Shopping
8883,SHOPPING,4.5,18,0.994,"1,000+",Free,0,Shopping
8884,SPORTS,,27,3.6M,500+,Free,0,Sports
8885,SPORTS,,24,4.1M,100+,Free,0,Sports
8886,SPORTS,4.4,199739,66M,"10,000,000+",Free,0,Sports
8887,LIFESTYLE,4.3,206,32M,"1,000+",Paid,$4.99,Lifestyle
8888,ART_AND_DESIGN,5,1,2.9M,100+,Free,0,Art & Design
8889,SPORTS,4.1,6231,8.9M,"100,000+",Free,0,Sports
8890,GAME,3.8,499,47M,"10,000+",Paid,$3.99,Racing
8891,PERSONALIZATION,3.9,168,2.1M,"50,000+",Free,0,Personalization
8892,NEWS_AND_MAGAZINES,3.1,124,12M,"10,000+",Free,0,News & Magazines
8893,TOOLS,4.7,24985,7.8M,"500,000+",Free,0,Tools
8895,LIFESTYLE,3.5,7578,25M,"1,000,000+",Free,0,Lifestyle
8896,TOOLS,4.5,13479633,14M,"100,000,000+",Free,0,Tools
8897,TOOLS,4.6,436615,10M,"10,000,000+",Free,0,Tools
8898,TOOLS,4.5,465831,8.9M,"10,000,000+",Free,0,Tools
8899,PERSONALIZATION,4.5,67707,4.8M,"1,000,000+",Free,0,Personalization
8900,TOOLS,4.4,4847,3.2M,"100,000+",Free,0,Tools
8902,VIDEO_PLAYERS,4.4,21762,,"1,000,000+",Free,0,Video Players & Editors
8903,TOOLS,4.2,20941,2.0M,"1,000,000+",Free,0,Tools
8904,COMMUNICATION,4.6,93930,14M,"5,000,000+",Free,0,Communication
8905,TOOLS,4.5,5174,4.7M,"100,000+",Free,0,Tools
8906,FAMILY,3.8,935,22M,"50,000+",Free,0,Entertainment
8907,TOOLS,4.3,19234,14M,"500,000+",Free,0,Tools
8908,PHOTOGRAPHY,4.6,7605,4.3M,"500,000+",Free,0,Photography
8909,TOOLS,4.3,73821,,"5,000,000+",Free,0,Tools
8910,TOOLS,3.6,12993,5.2M,"1,000,000+",Free,0,Tools
8911,PERSONALIZATION,4.2,868,0.309,"50,000+",Free,0,Personalization
8912,WEATHER,4.7,14051,8.7M,"100,000+",Paid,$3.99,Weather
8913,PERSONALIZATION,4.3,1419,0.485,"50,000+",Free,0,Personalization
8914,PHOTOGRAPHY,4.7,4595,2.5M,"100,000+",Free,0,Photography
8915,FAMILY,4.8,3390,9.2M,"100,000+",Free,0,Education
8916,SPORTS,3.1,500,39M,"50,000+",Free,0,Sports
8917,GAME,4.5,23599,96M,"100,000+",Free,0,Action
8918,FAMILY,4.4,276,,"50,000+",Free,0,Education
8919,BOOKS_AND_REFERENCE,4.5,313,6.9M,"50,000+",Free,0,Books & Reference
8920,BOOKS_AND_REFERENCE,4.5,314,9.8M,"50,000+",Free,0,Books & Reference
8921,FAMILY,,22,16M,"5,000+",Free,0,Entertainment
8922,PRODUCTIVITY,4.7,101163,6.2M,"5,000,000+",Free,0,Productivity
8923,FAMILY,4.1,321,0.914,"100,000+",Free,0,Education
8924,FAMILY,4.4,265,8.2M,"50,000+",Free,0,Entertainment
8925,FAMILY,4.3,128808,,"10,000,000+",Free,0,Education;Education
8926,PRODUCTIVITY,4.6,1048766,13M,"10,000,000+",Free,0,Productivity
8927,BOOKS_AND_REFERENCE,3.4,116,48M,"5,000+",Paid,$4.60,Books & Reference
8928,FAMILY,,38,2.8M,"10,000+",Free,0,Entertainment
8929,TOOLS,4.7,1251479,,"10,000,000+",Free,0,Tools
8930,VIDEO_PLAYERS,3.6,5692,31M,"1,000,000+",Free,0,Video Players & Editors
8931,VIDEO_PLAYERS,3.7,321,1.3M,"50,000+",Free,0,Video Players & Editors
8932,LIFESTYLE,2.1,86,29M,"10,000+",Free,0,Lifestyle
8933,PHOTOGRAPHY,2,16,17M,"1,000+",Free,0,Photography
8934,AUTO_AND_VEHICLES,3.5,12,19M,"5,000+",Free,0,Auto & Vehicles
8935,FAMILY,4.3,158,2.6M,"10,000+",Free,0,Entertainment
8936,TOOLS,2.4,99,71M,"10,000+",Free,0,Tools
8937,FAMILY,4.5,97,2.6M,"10,000+",Free,0,Entertainment
8938,TOOLS,2.8,29,14M,"1,000+",Free,0,Tools
8939,PHOTOGRAPHY,,17,44M,"1,000+",Free,0,Photography
8940,BOOKS_AND_REFERENCE,4.5,92,5.1M,"10,000+",Free,0,Books & Reference
8941,PHOTOGRAPHY,,1,11M,50+,Free,0,Photography
8942,HOUSE_AND_HOME,2.8,5,13M,"1,000+",Free,0,House & Home
8943,BOOKS_AND_REFERENCE,3.9,314,2.6M,"50,000+",Free,0,Books & Reference
8944,TOOLS,3.2,67,65M,"10,000+",Free,0,Tools
8945,PHOTOGRAPHY,3.1,6827,8.7M,"1,000,000+",Free,0,Photography
8946,SPORTS,2.4,551,0.903,"100,000+",Free,0,Sports
8947,MAPS_AND_NAVIGATION,4.6,10,25M,100+,Free,0,Maps & Navigation
8948,VIDEO_PLAYERS,2.9,23,4.0M,"5,000+",Free,0,Video Players & Editors
8949,PHOTOGRAPHY,4,223,1.7M,"50,000+",Free,0,Photography
8950,TOOLS,3.7,770,2.4M,"10,000+",Paid,$4.99,Tools
8951,PHOTOGRAPHY,2.3,3,8.5M,100+,Free,0,Photography
8952,PHOTOGRAPHY,2.9,118,26M,"50,000+",Free,0,Photography
8953,TRAVEL_AND_LOCAL,4.6,41,2.0M,"10,000+",Free,0,Travel & Local
8954,FAMILY,4.3,21,2.5M,"1,000+",Free,0,Entertainment
8955,FAMILY,5,1,18M,100+,Free,0,Education
8956,PHOTOGRAPHY,4.2,382,2.9M,"100,000+",Free,0,Photography
8957,FAMILY,4.6,13,1.3M,"1,000+",Free,0,Entertainment
8958,FAMILY,4.5,8,1.7M,"1,000+",Free,0,Education
8959,SOCIAL,4.2,6,2.7M,100+,Free,0,Social
8960,BOOKS_AND_REFERENCE,4.8,11,0.608,"1,000+",Free,0,Books & Reference
8961,VIDEO_PLAYERS,3.5,81,22M,"10,000+",Free,0,Video Players & Editors
8962,FAMILY,4.6,166,4.2M,"5,000+",Free,0,Entertainment
8963,VIDEO_PLAYERS,3.5,3484,41M,"500,000+",Free,0,Video Players & Editors
8964,VIDEO_PLAYERS,3.6,1522,65M,"100,000+",Free,0,Video Players & Editors
8965,TOOLS,,0,16M,50+,Free,0,Tools
8966,LIFESTYLE,5,5,15M,100+,Free,0,Lifestyle
8967,PHOTOGRAPHY,3,2,9.3M,100+,Free,0,Photography
8968,TOOLS,,2,4.2M,500+,Free,0,Tools
8969,PRODUCTIVITY,,1,5.1M,10+,Free,0,Productivity
8970,PHOTOGRAPHY,2.9,66,8.9M,"10,000+",Free,0,Photography
8971,VIDEO_PLAYERS,3.7,20,24M,"5,000+",Free,0,Video Players & Editors
8972,TRAVEL_AND_LOCAL,4.6,14,4.0M,"1,000+",Free,0,Travel & Local
8973,COMMUNICATION,,0,,"1,000+",Free,0,Communication
8974,GAME,4.2,3816,31M,"100,000+",Free,0,Arcade
8975,TOOLS,3.2,427,9.5M,"100,000+",Free,0,Tools
8976,PHOTOGRAPHY,2.5,1283,8.2M,"100,000+",Free,0,Photography
8977,NEWS_AND_MAGAZINES,4.4,17671,17M,"1,000,000+",Free,0,News & Magazines
8978,FAMILY,4.3,902,1.8M,"100,000+",Free,0,Education
8979,BUSINESS,2.7,33,,"10,000+",Free,0,Business
8980,BUSINESS,4,44,30M,"10,000+",Free,0,Business
8981,NEWS_AND_MAGAZINES,4.5,322,31M,"10,000+",Free,0,News & Magazines
8982,TOOLS,3.4,843,8.5M,"100,000+",Free,0,Tools
8983,NEWS_AND_MAGAZINES,4.3,25,6.3M,"1,000+",Free,0,News & Magazines
8984,COMMUNICATION,4.3,21186,10M,"1,000,000+",Free,0,Communication
8985,NEWS_AND_MAGAZINES,,0,4.8M,"10,000+",Free,0,News & Magazines
8986,NEWS_AND_MAGAZINES,4.3,386,6.0M,"50,000+",Free,0,News & Magazines
8987,NEWS_AND_MAGAZINES,,0,5.8M,100+,Free,0,News & Magazines
8988,NEWS_AND_MAGAZINES,,1,6.3M,10+,Free,0,News & Magazines
8989,FAMILY,4,25,79M,"5,000+",Free,0,Educational;Education
8990,NEWS_AND_MAGAZINES,4.9,9,6.3M,"1,000+",Free,0,News & Magazines
8991,BUSINESS,3.4,102,2.4M,"10,000+",Free,0,Business
8992,FAMILY,4.9,38,5.0M,"1,000+",Free,0,Education
8993,TOOLS,4.3,56,2.0M,"1,000+",Paid,$0.99,Tools
8994,NEWS_AND_MAGAZINES,4.7,11,4.4M,"1,000+",Free,0,News & Magazines
8995,FAMILY,4.8,18298,8.0M,"500,000+",Free,0,Education
8996,COMMUNICATION,4.3,298,,"10,000+",Free,0,Communication
8997,EVENTS,4.3,9,39M,"1,000+",Free,0,Events
8998,BUSINESS,4,6,3.5M,500+,Free,0,Business
8999,FAMILY,,5,3.9M,"1,000+",Free,0,Education
9000,VIDEO_PLAYERS,3.5,197,9.8M,"10,000+",Free,0,Video Players & Editors
9001,BUSINESS,,1,5.9M,100+,Free,0,Business
9002,BUSINESS,5,6,15M,100+,Free,0,Business
9003,NEWS_AND_MAGAZINES,4.7,10,6.3M,"1,000+",Free,0,News & Magazines
9004,BUSINESS,,0,3.0M,10+,Free,0,Business
9005,TOOLS,4.2,37,2.2M,"5,000+",Free,0,Tools
9006,NEWS_AND_MAGAZINES,4.4,3375,4.2M,"100,000+",Free,0,News & Magazines
9007,TOOLS,4.2,155,16M,"10,000+",Free,0,Tools
9008,TOOLS,5,9,1.5M,100+,Free,0,Tools
9009,SOCIAL,,0,,"1,000+",Free,0,Social
9010,PERSONALIZATION,5,13,0.5,100+,Paid,$1.49,Personalization
9011,BUSINESS,2,9,3.4M,"1,000+",Free,0,Business
9012,PERSONALIZATION,,1,3.3M,100+,Free,0,Personalization
9013,TRAVEL_AND_LOCAL,3.7,35,13M,"10,000+",Free,0,Travel & Local
9014,TOOLS,,0,2.5M,10+,Free,0,Tools
9015,HEALTH_AND_FITNESS,,0,10M,10+,Free,0,Health & Fitness
9016,TOOLS,,7,3.0M,500+,Free,0,Tools
9017,TOOLS,3.9,65,0.054,"5,000+",Free,0,Tools
9018,NEWS_AND_MAGAZINES,4.5,171,4.8M,"10,000+",Free,0,News & Magazines
9019,PERSONALIZATION,,1,2.9M,100+,Free,0,Personalization
9020,LIFESTYLE,,2,3.0M,500+,Free,0,Lifestyle
9021,HEALTH_AND_FITNESS,,0,40M,10+,Free,0,Health & Fitness
9022,SHOPPING,3.1,6697,11M,"500,000+",Free,0,Shopping
9023,FINANCE,4.5,6156,6.6M,"500,000+",Free,0,Finance
9024,GAME,4.7,416,16M,"10,000+",Paid,$2.99,Action
9025,TOOLS,,0,,"5,000+",Free,0,Tools
9026,SPORTS,4.4,552,1.6M,"5,000+",Paid,$1.00,Sports
9027,FAMILY,3.8,5964,48M,"500,000+",Free,0,Role Playing
9028,FAMILY,4.2,3195,4.6M,"100,000+",Paid,$0.99,Puzzle
9029,COMMUNICATION,4.5,115,2.8M,"5,000+",Free,0,Communication
9030,TOOLS,,0,,100+,Paid,$5.99,Tools
9031,LIFESTYLE,4.5,22,23M,"1,000+",Free,0,Lifestyle
9032,FAMILY,4.6,281,26M,"5,000+",Free,0,Puzzle
9033,SPORTS,4.2,15068,2.5M,"1,000,000+",Free,0,Sports
9034,TOOLS,4.5,46,24M,"1,000+",Free,0,Tools
9035,FAMILY,4.2,449,56M,"10,000+",Free,0,Casual
9036,FAMILY,4.2,636,4.0M,"100,000+",Free,0,Casual
9037,TOOLS,4.1,27,2.5M,"1,000+",Free,0,Tools
9038,FAMILY,4.3,1894,40M,"100,000+",Free,0,Simulation
9039,FAMILY,5,7,73M,10+,Paid,$0.99,Puzzle
9040,FAMILY,4.6,67,31M,"10,000+",Free,0,Simulation
9041,MEDICAL,4,238,,"50,000+",Free,0,Medical
9042,FAMILY,4.4,16,45M,500+,Free,0,Simulation;Education
9043,FAMILY,,17,42M,"1,000+",Free,0,Simulation
9044,FAMILY,4.5,182,39M,"10,000+",Free,0,Simulation
9045,SPORTS,3.6,28,48M,500+,Paid,$2.99,Sports
9046,FAMILY,4.6,14,7.2M,"5,000+",Free,0,Simulation
9047,FAMILY,,23,10M,"5,000+",Free,0,Simulation
9048,FAMILY,4,127,14M,"10,000+",Free,0,Puzzle
9049,FAMILY,4.6,33,11M,"5,000+",Free,0,Simulation
9050,COMMUNICATION,4.5,51,21M,"5,000+",Free,0,Communication
9051,FAMILY,4.5,64,32M,"5,000+",Free,0,Simulation
9052,FAMILY,,2,47M,10+,Free,0,Puzzle
9053,GAME,,4,,100+,Free,0,Action
9054,FAMILY,,1,2.1M,50+,Paid,$2.99,Casual
9055,MEDICAL,4.8,6,16M,500+,Free,0,Medical
9056,GAME,5,4,33M,50+,Paid,$1.99,Action
9057,PERSONALIZATION,4.4,5,3.4M,50+,Paid,$0.99,Personalization
9058,COMMUNICATION,,0,17M,10+,Paid,$0.99,Communication
9059,TOOLS,4,5,1.6M,500+,Free,0,Tools
9060,FAMILY,3.5,13,42M,100+,Paid,$0.99,Simulation
9061,HEALTH_AND_FITNESS,5,6,11M,100+,Free,0,Health & Fitness
9062,FAMILY,4,35,48M,"5,000+",Free,0,Simulation
9063,FAMILY,4.2,5,40M,50+,Paid,$1.49,Puzzle
9064,MEDICAL,4,8,,500+,Paid,$3.99,Medical
9065,FAMILY,3.9,46,20M,"10,000+",Paid,$2.99,Puzzle
9066,MEDICAL,4.5,131,60M,"10,000+",Free,0,Medical
9067,FAMILY,3.6,215,2.6M,"50,000+",Free,0,Puzzle
9068,LIFESTYLE,4.2,9,22M,100+,Free,0,Lifestyle
9069,FAMILY,3,6,3.2M,"1,000+",Free,0,Education
9070,TOOLS,3,172,,"10,000+",Free,0,Tools
9071,FAMILY,4,3,5.3M,100+,Free,0,Education
9072,TOOLS,3.4,30,22M,"5,000+",Free,0,Tools
9073,FAMILY,4.9,37,10M,100+,Free,0,Education
9074,HEALTH_AND_FITNESS,,0,43M,10+,Free,0,Health & Fitness
9075,LIFESTYLE,,1,4.8M,50+,Free,0,Lifestyle
9076,PERSONALIZATION,,8,20M,"1,000+",Free,0,Personalization
9077,TRAVEL_AND_LOCAL,,8,1.9M,100+,Free,0,Travel & Local
9078,BUSINESS,4,2,3.3M,10+,Free,0,Business
9079,FAMILY,4.4,152,1.2M,"10,000+",Free,0,Entertainment
9080,GAME,4.1,395,54M,"50,000+",Free,0,Action
9081,FAMILY,4.4,969,26M,"50,000+",Free,0,Educational;Action & Adventure
9082,FAMILY,4,1763,,"10,000+",Paid,$1.49,Simulation;Pretend Play
9083,PHOTOGRAPHY,,1,67M,50+,Free,0,Photography
9084,PERSONALIZATION,4.5,237,6.4M,"10,000+",Free,0,Personalization
9085,FAMILY,4.2,632,50M,"100,000+",Free,0,Simulation
9086,TOOLS,3.9,167,2.5M,"10,000+",Free,0,Tools
9087,FAMILY,,4,1.3M,100+,Free,0,Education
9088,GAME,3.6,120852,21M,"10,000,000+",Free,0,Action
9089,FAMILY,5,8,7.4M,50+,Free,0,Education
9090,FAMILY,4.4,3032,30M,"1,000,000+",Free,0,Casual
9091,FAMILY,3.6,1185,3.9M,"100,000+",Free,0,Education
9092,PRODUCTIVITY,4.7,2807,9.8M,"100,000+",Free,0,Productivity
9093,NEWS_AND_MAGAZINES,4.2,2318,4.5M,"100,000+",Free,0,News & Magazines
9094,TRAVEL_AND_LOCAL,4.5,289,9.8M,"10,000+",Free,0,Travel & Local
9095,FINANCE,4.7,642,3.2M,"10,000+",Free,0,Finance
9096,FAMILY,,14,47M,10+,Paid,$0.99,Puzzle
9097,SHOPPING,,59,6.0M,"10,000+",Free,0,Shopping
9098,COMMUNICATION,4.3,488,2.5M,"50,000+",Free,0,Communication
9099,TOOLS,4.2,2058,2.3M,"100,000+",Free,0,Tools
9100,MEDICAL,4.4,187,,"10,000+",Free,0,Medical
9101,FINANCE,,0,14M,1+,Paid,$5.99,Finance
9102,TRAVEL_AND_LOCAL,4.7,57,7.0M,"1,000+",Free,0,Travel & Local
9103,PRODUCTIVITY,4.4,457,0.562,"50,000+",Free,0,Productivity
9104,FINANCE,,0,14M,1+,Paid,$28.99,Finance
9105,WEATHER,4.1,1238,4.7M,"100,000+",Free,0,Weather
9106,VIDEO_PLAYERS,4.5,83,4.5M,"5,000+",Free,0,Video Players & Editors
9107,SHOPPING,4.1,331,10M,"50,000+",Free,0,Shopping
9108,NEWS_AND_MAGAZINES,4,146,3.0M,"10,000+",Free,0,News & Magazines
9109,GAME,,6,18M,100+,Free,0,Arcade
9110,GAME,,24,32M,"1,000+",Free,0,Action
9111,SHOPPING,4.3,10355,0.847,"1,000,000+",Free,0,Shopping
9112,TOOLS,4.2,994,2.8M,"100,000+",Free,0,Tools
9113,SOCIAL,,3,9.9M,10+,Free,0,Social
9114,TOOLS,4.2,3606,17M,"100,000+",Free,0,Tools
9115,FINANCE,,4,2.5M,"1,000+",Free,0,Finance
9116,HEALTH_AND_FITNESS,4.1,131,3.4M,"5,000+",Free,0,Health & Fitness
9117,FAMILY,4.2,238,6.8M,"10,000+",Free,0,Education
9118,HEALTH_AND_FITNESS,,2,0.957,100+,Free,0,Health & Fitness
9119,COMMUNICATION,5,8,29M,100+,Free,0,Communication
9120,FINANCE,4,26,3.6M,"1,000+",Free,0,Finance
9121,FAMILY,4,38,,"5,000+",Free,0,Education
9122,GAME,4.5,17,28M,500+,Free,0,Board
9123,FAMILY,,40,3.1M,"1,000+",Free,0,Education
9124,FAMILY,4.1,1060,2.5M,"100,000+",Free,0,Entertainment
9125,FAMILY,,16,1.6M,500+,Free,0,Education
9126,MEDICAL,4.7,125,23M,"10,000+",Free,0,Medical
9127,TOOLS,4.4,417,15M,"10,000+",Free,0,Tools
9128,MEDICAL,4.9,26,6.1M,"1,000+",Free,0,Medical
9129,TRAVEL_AND_LOCAL,3.6,114,10M,"10,000+",Free,0,Travel & Local
9130,TOOLS,4.2,268,2.4M,"10,000+",Free,0,Tools
9131,SHOPPING,,16,4.6M,500+,Free,0,Shopping
9132,FINANCE,4.4,188,3.3M,"10,000+",Free,0,Finance
9133,NEWS_AND_MAGAZINES,,30,10M,"1,000+",Free,0,News & Magazines
9134,FINANCE,4.5,625,3.8M,"10,000+",Free,0,Finance
9135,COMMUNICATION,4.2,10,3.1M,"5,000+",Free,0,Communication
9136,TOOLS,,1,33M,10+,Free,0,Tools
9137,SOCIAL,,0,6.2M,10+,Free,0,Social
9138,FAMILY,4.2,580,2.1M,"10,000+",Free,0,Entertainment
9139,PRODUCTIVITY,,0,18M,1+,Free,0,Productivity
9140,SPORTS,4.5,2371338,37M,"50,000,000+",Free,0,Sports
9141,SPORTS,4.4,1690802,58M,"50,000,000+",Free,0,Sports
9142,GAME,4.4,3344300,22M,"50,000,000+",Free,0,Racing
9144,FAMILY,4.5,1455952,,"10,000,000+",Free,0,Sports;Action & Adventure
9145,SPORTS,3.9,282727,63M,"10,000,000+",Free,0,Sports
9146,FAMILY,4.3,636995,49M,"10,000,000+",Free,0,Casual
9147,FAMILY,4.4,567632,15M,"10,000,000+",Free,0,Casual
9148,FAMILY,,0,,0,,0,Strategy
9149,FAMILY,4.5,1461698,67M,"10,000,000+",Free,0,Role Playing
9150,FAMILY,4,69574,45M,"500,000+",Free,0,Strategy
9151,GAME,4.5,32344,29M,"1,000,000+",Paid,$0.99,Adventure
9152,FAMILY,4,199808,57M,"10,000,000+",Free,0,Puzzle
9153,FAMILY,4.4,203101,,"5,000,000+",Free,0,Casual
9154,FAMILY,4.3,56444,43M,"500,000+",Paid,$4.99,Sports;Action & Adventure
9155,TRAVEL_AND_LOCAL,2.5,12,12M,"1,000+",Free,0,Travel & Local
9156,FAMILY,4.4,201631,96M,"5,000,000+",Free,0,Puzzle
9157,FAMILY,3.8,32600,26M,"1,000,000+",Free,0,Casual
